"person_id","obs_id","sex","site","age_estimated","height_cm","weight_kg","obs_counts"
443954,"14xxt","m","SE_Ecuador",9.46,118.5,24.3,1
443955,"tnyk8","m","SE_Ecuador",9.66,115,24.5,1
443956,"ki3un","m","SE_Ecuador",9.43,117.5,24.5,1
443957,"y4ree","f","SE_Ecuador",9.51,122,24.5,1
443958,"vkxib","m","SE_Ecuador",9.52,124.5,24.5,1
443959,"krmy0","f","SE_Ecuador",9.52,114,25,1
443960,"xf22g","m","SE_Ecuador",9.7,114,25,1
443961,"nzfb6","f","SE_Ecuador",9.04,119,25,1
443962,"g2xkz","m","SE_Ecuador",9.57,121.6,25,1
443963,"smb21","f","SE_Ecuador",9.74,122,25,1
443964,"hk6t7","m","SE_Ecuador",9.49,122,25,1
443965,"inoin","f","SE_Ecuador",9.47,122.3,25,1
443966,"ppw1c","m","SE_Ecuador",9.67,124,25,1
443967,"3k4nm","m","SE_Ecuador",9.42,125,25,1
443968,"bd1ju","f","SE_Ecuador",9.71,120.9,25.5,1
443969,"1j7f2","f","SE_Ecuador",9.57,122,25.5,1
443970,"qdiuu","f","SE_Ecuador",9.71,123,25.5,1
443971,"fps99","f","SE_Ecuador",9.7,118,25.6,1
443972,"63ufr","m","SE_Ecuador",9.11,122,26,1
443973,"v533x","m","SE_Ecuador",9.28,122.7,26,1
443974,"ddhcq","f","SE_Ecuador",9.45,125,26,1
443975,"ota7m","m","SE_Ecuador",9.7,125,26,1
443976,"f2f9f","m","SE_Ecuador",9.39,126,26,1
443977,"msbu2","m","SE_Ecuador",9.37,126,26,1
443978,"spoan","m","SE_Ecuador",9.05,126,26,1
443979,"6xezq","m","SE_Ecuador",9.12,127,26,1
443980,"7bdnu","m","SE_Ecuador",9.5,127,26,1
443981,"ok0aq","m","SE_Ecuador",9.45,127.5,26,1
443982,"d4dvc","f","SE_Ecuador",9.49,130,26,1
443983,"1fqeh","m","SE_Ecuador",9.93,131,26,1
443984,"tykwm","m","SE_Ecuador",9.07,131,26,1
443985,"chuee","f","SE_Ecuador",9.32,129,26.2,1
443986,"42y1t","f","SE_Ecuador",9.49,121,26.5,1
443987,"eccur","m","SE_Ecuador",9.53,125,26.5,1
443988,"ze7fk","m","SE_Ecuador",9.48,125,26.5,1
443989,"iu5ai","m","SE_Ecuador",9.44,128,26.5,1
443990,"rn4wc","m","SE_Ecuador",9.28,129,26.5,1
443991,"qjwqf","m","SE_Ecuador",9.28,123,26.6,1
443992,"gpvab","f","SE_Ecuador",9.33,126,26.8,1
443993,"iqqmv","m","SE_Ecuador",9.63,127,26.8,1
443994,"rldi8","m","SE_Ecuador",9.6,126,26.9,1
443995,"yvjdc","m","SE_Ecuador",9.72,120,27,1
443996,"i12pp","m","SE_Ecuador",9.26,121,27,1
443997,"waw5y","f","SE_Ecuador",9.51,126,27,1
443998,"q1e37","m","SE_Ecuador",9.1,119,27.03,1
443999,"f7k29","f","SE_Ecuador",9.82,118.5,27.3,1
444000,"bd7nh","f","SE_Ecuador",9.3,124,27.5,1
444001,"1alnr","m","SE_Ecuador",9.51,127,27.5,1
444002,"9qw0b","m","SE_Ecuador",9.66,127,27.7,1
444003,"yrik9","f","SE_Ecuador",9.93,127,27.8,1
444004,"hjbtt","m","SE_Ecuador",9.68,118,28,1
444005,"jcowd","f","SE_Ecuador",9.41,127,28,1
444006,"4usio","f","SE_Ecuador",9.53,128,28,1
444007,"bl402","f","SE_Ecuador",9.81,127,28.07,1
444008,"28efe","m","SE_Ecuador",9.22,122,28.1,1
444009,"44gei","f","SE_Ecuador",9.81,117,28.8,1
444010,"a81ml","f","SE_Ecuador",9.54,128,28.8,1
444011,"8cquy","m","SE_Ecuador",9.56,124,29,1
444012,"pb2cb","f","SE_Ecuador",9.99,125,29,1
444013,"k3cw5","f","SE_Ecuador",9.81,125,29,1
444014,"11ft0","m","SE_Ecuador",9.59,127,29,1
444015,"uemdl","f","SE_Ecuador",9.38,129,29,1
444016,"5f4o1","m","SE_Ecuador",9.12,130,29,1
444017,"3l6sn","m","SE_Ecuador",9.46,126.5,29.4,1
444018,"5mpwi","f","SE_Ecuador",9.37,125,29.7,1
444019,"zyq4v","f","SE_Ecuador",9.69,127,30,1
444020,"2nfs0","m","SE_Ecuador",9.41,129,30,1
444021,"utlin","m","SE_Ecuador",9.55,129,30,1
444022,"3iflq","m","SE_Ecuador",9.66,131.3,30,1
444023,"qtotj","m","SE_Ecuador",9.62,137,30,1
444024,"4vypy","f","SE_Ecuador",9.49,118.2,30.2,1
444025,"oq1u6","m","SE_Ecuador",9.86,129,30.5,1
444026,"gcz5k","f","SE_Ecuador",9.32,125.5,30.7,1
444027,"haox8","m","SE_Ecuador",9.94,132,31,1
444028,"hoear","f","SE_Ecuador",9.23,131,31.4,1
444029,"4t70m","m","SE_Ecuador",9.61,137,31.8,1
444030,"6r8bj","f","SE_Ecuador",9.74,127,32,1
444031,"y64w1","m","SE_Ecuador",9.92,131,32,1
444032,"4ph8j","f","SE_Ecuador",9.17,NA,32,1
444033,"99lug","f","SE_Ecuador",9.77,130,33.2,1
444034,"lkipj","m","SE_Ecuador",9.22,141,34,1
444035,"botji","f","SE_Ecuador",9.64,135.5,34.7,1
444036,"xzgcx","f","SE_Ecuador",9.33,129,35.3,1
444037,"qr3dk","m","SE_Ecuador",9.67,133,39,1
444038,"o7hyr","f","SE_Ecuador",9.11,128,29.3,1
444039,"qqks8","m","SE_Ecuador",9.11,120,38.7,1
444040,"j4yqe","m","SE_Ecuador",9.2,115.5,24.8,1
444041,"o0w5d","m","SE_Ecuador",9.5,116.5,24.5,1
444042,"u2mc2","f","SE_Ecuador",9.8,121.5,27.2,1
444043,"ewbyu","m","SE_Ecuador",9.9,135,35.3,1
444044,"4mh0u","f","SE_Ecuador",10.41,129,18,1
444045,"p03pf","f","SE_Ecuador",10.55,109,20,1
444046,"vtk4z","m","SE_Ecuador",10.82,117,20,1
444047,"e44t5","m","SE_Ecuador",10.38,120.5,20,1
444048,"zvjlj","f","SE_Ecuador",10.89,121,20,1
444049,"o8ok5","m","SE_Ecuador",10.12,150,20.9,1
444050,"r502e","f","SE_Ecuador",10.94,117,21,1
444051,"5p0m1","f","SE_Ecuador",10.34,118,22,1
444052,"49hq8","m","SE_Ecuador",10.96,118,22,1
444053,"15atw","m","SE_Ecuador",10.84,122,22,1
444054,"go2aa","m","SE_Ecuador",10.17,124,22,1
444055,"e1uh4","m","SE_Ecuador",10.8,114,22.6,1
444056,"fxsyg","f","SE_Ecuador",10.03,124.5,22.8,1
444057,"5pgo2","f","SE_Ecuador",10.64,118,23,1
444058,"rkpim","m","SE_Ecuador",10.76,121,23,1
444059,"gtcgy","m","SE_Ecuador",10.51,122,23,1
444060,"e9k4c","m","SE_Ecuador",10.39,122,23,1
444061,"aahlc","m","SE_Ecuador",10.83,123,23,1
444062,"q6dsi","m","SE_Ecuador",10.8,127,23,1
444063,"3clzx","f","SE_Ecuador",10.64,116,23.5,1
444064,"y3hd9","m","SE_Ecuador",10.46,119.5,23.5,1
444065,"38wfa","f","SE_Ecuador",10.93,116,24,1
444066,"2h578","m","SE_Ecuador",10.65,116,24,1
444067,"ljxjr","f","SE_Ecuador",10.06,120,24,1
444068,"7olby","m","SE_Ecuador",10.32,122,24,1
444069,"0rdfr","f","SE_Ecuador",10.87,123,24,1
444070,"so0lr","m","SE_Ecuador",10.05,124.4,24,1
444071,"2dphp","f","SE_Ecuador",10.43,125,24,1
444072,"8okux","m","SE_Ecuador",10.45,125,24,1
444073,"gcqub","m","SE_Ecuador",10.12,126,24,1
444074,"6xvh8","f","SE_Ecuador",10.8,126.7,24,1
444075,"ydrp1","m","SE_Ecuador",10.06,127,24,1
444076,"0cais","m","SE_Ecuador",10.86,133,24,1
444077,"k7xi1","f","SE_Ecuador",10.81,121,24.08,1
444078,"mc238","m","SE_Ecuador",10.29,122,24.9,1
444079,"mb0mg","m","SE_Ecuador",10.11,NA,25,1
444080,"ijteb","m","SE_Ecuador",10.33,114,25,1
444081,"jhkzc","m","SE_Ecuador",10.89,125,25,1
444082,"yoapw","m","SE_Ecuador",10.29,125,25,1
444083,"9t580","m","SE_Ecuador",10.87,126,25,1
444084,"q2m37","m","SE_Ecuador",10.33,126.5,25,1
444085,"bw828","f","SE_Ecuador",10.9,126.5,25,1
444086,"hulaj","m","SE_Ecuador",10.39,127,25,1
444087,"g83p9","f","SE_Ecuador",10.22,128,25,1
444088,"6gs29","m","SE_Ecuador",10.17,131,25,1
444089,"egmst","f","SE_Ecuador",10.68,123,25.5,1
444090,"xkdn3","m","SE_Ecuador",10.03,123,25.5,1
444091,"v6lbr","f","SE_Ecuador",10.29,125.7,25.5,1
444092,"z5qaq","f","SE_Ecuador",10.44,128,25.5,1
444093,"12l5q","f","SE_Ecuador",10.14,128,25.5,1
444094,"45t1p","f","SE_Ecuador",10.53,122,25.6,1
444095,"hqtvh","f","SE_Ecuador",10.34,119,25.7,1
444096,"26kft","f","SE_Ecuador",10.37,125,25.7,1
444097,"xxxym","f","SE_Ecuador",10.74,108,26,1
444098,"c1yg5","m","SE_Ecuador",10.72,114,26,1
444099,"qyejf","f","SE_Ecuador",10.91,119,26,1
444100,"i84f5","m","SE_Ecuador",10.88,125,26,1
444101,"k22l0","m","SE_Ecuador",10.32,126,26,1
444102,"tlw8z","f","SE_Ecuador",10.24,128,26,1
444103,"uynf5","m","SE_Ecuador",10.65,132,26,1
444104,"9wtpb","f","SE_Ecuador",10.32,134,26,1
444105,"ux612","m","SE_Ecuador",10.59,123,26.1,1
444106,"47okm","f","SE_Ecuador",10.37,120,26.3,1
444107,"e8hpz","f","SE_Ecuador",10.38,122,26.3,1
444108,"s750y","m","SE_Ecuador",10.35,120.7,26.5,1
444109,"6yg7l","m","SE_Ecuador",10.29,124,26.6,1
444110,"t7l6s","m","SE_Ecuador",10.27,121,27,1
444111,"tuaho","m","SE_Ecuador",10.09,127,27,1
444112,"0u394","f","SE_Ecuador",10.87,130,27,1
444113,"hrwtv","f","SE_Ecuador",10.54,134,27,1
444114,"9oyin","m","SE_Ecuador",10.7,121,27.05,1
444115,"hvqyn","f","SE_Ecuador",10.73,126.5,27.2,1
444116,"j8sal","f","SE_Ecuador",10.66,133,27.2,1
444117,"hb3xo","f","SE_Ecuador",10.47,123,27.4,1
444118,"o2cr2","f","SE_Ecuador",10.68,123.5,27.4,1
444119,"ntqv0","m","SE_Ecuador",10.15,126,27.5,1
444120,"e08k6","f","SE_Ecuador",10.74,128,27.5,1
444121,"r8t9f","f","SE_Ecuador",11,130,27.5,1
444122,"rsvji","m","SE_Ecuador",10.89,122,27.6,1
444123,"b4s8f","m","SE_Ecuador",10.27,123,27.7,1
444124,"toaqa","m","SE_Ecuador",10.29,117,28,1
444125,"2uq4b","f","SE_Ecuador",10.97,123,28,1
444126,"rabtb","m","SE_Ecuador",10.71,123,28,1
444127,"v2s73","f","SE_Ecuador",10.41,125,28,1
444128,"2dx7q","m","SE_Ecuador",10.75,127,28,1
444129,"f4sqm","f","SE_Ecuador",10.51,129.9,28,1
444130,"kwzx1","m","SE_Ecuador",10.68,131,28,1
444131,"pxmib","m","SE_Ecuador",10.08,128,28.05,1
444132,"nfu1x","m","SE_Ecuador",10.36,129.2,28.5,1
444133,"izia6","f","SE_Ecuador",10.02,129.7,28.5,1
444134,"a59wy","m","SE_Ecuador",10.59,132,28.5,1
444135,"6hnm1","f","SE_Ecuador",10.09,125,28.6,1
444136,"mxdiu","f","SE_Ecuador",10.05,125,29,1
444137,"xzrdw","m","SE_Ecuador",10.5,129,29,1
444138,"5eawu","m","SE_Ecuador",10.3,129.1,29,1
444139,"azmfi","m","SE_Ecuador",10.41,132,29,1
444140,"i6gcx","f","SE_Ecuador",10.38,133,29,1
444141,"drd58","m","SE_Ecuador",10.82,124,29.5,1
444142,"09o13","m","SE_Ecuador",10.12,127.5,29.7,1
444143,"152vh","m","SE_Ecuador",10.28,128.5,29.8,1
444144,"pblpc","m","SE_Ecuador",10.58,123,30,1
444145,"zywjh","f","SE_Ecuador",10.56,124,30,1
444146,"vb36f","f","SE_Ecuador",10.7,127.5,30,1
444147,"wraek","f","SE_Ecuador",10.18,129,30,1
444148,"atuzn","m","SE_Ecuador",10.19,129,30,1
444149,"psrak","m","SE_Ecuador",10.48,129,30,1
444150,"gh5hd","m","SE_Ecuador",10.21,130,30,1
444151,"9oozy","f","SE_Ecuador",10.94,132,30,1
444152,"ibq8s","f","SE_Ecuador",10,132,30,1
444153,"k5pfx","f","SE_Ecuador",10.41,134,30,1
444154,"7h12j","f","SE_Ecuador",10.14,138,30,1
444155,"jfy44","m","SE_Ecuador",10.18,126,30.1,1
444156,"ryyqt","f","SE_Ecuador",10.4,128,30.2,1
444157,"84tx3","m","SE_Ecuador",10.7,130,30.2,1
444158,"a7yew","m","SE_Ecuador",10.28,130,30.5,1
444159,"snhfz","f","SE_Ecuador",10.72,134,30.5,1
444160,"3hwlg","m","SE_Ecuador",10.54,135,30.5,1
444161,"xdk4m","f","SE_Ecuador",10.44,128,30.7,1
444162,"azbej","m","SE_Ecuador",10.27,134,30.8,1
444163,"l18dv","m","SE_Ecuador",10.05,130,31,1
444164,"81j7c","m","SE_Ecuador",10.54,133,31.2,1
444165,"thxgc","m","SE_Ecuador",10.75,131,31.6,1
444166,"d277d","f","SE_Ecuador",10.16,130.4,32,1
444167,"z9qdg","m","SE_Ecuador",10.66,131,32,1
444168,"i8gas","f","SE_Ecuador",10.52,132,32,1
444169,"o969y","f","SE_Ecuador",10.01,135,32,1
444170,"xwg9w","m","SE_Ecuador",10.68,136,32,1
444171,"gr1cj","f","SE_Ecuador",10.89,138,32,1
444172,"n2sxt","m","SE_Ecuador",10.21,132,32.05,1
444173,"4caos","f","SE_Ecuador",10.88,130,32.2,1
444174,"120k1","f","SE_Ecuador",10.92,130,32.5,1
444175,"a0s8w","f","SE_Ecuador",10.72,135,32.5,1
444176,"swy6q","f","SE_Ecuador",10.93,133,33,1
444177,"kehk6","m","SE_Ecuador",10.42,146,33.3,1
444178,"80khg","m","SE_Ecuador",10.99,131,33.4,1
444179,"dmg8p","f","SE_Ecuador",10.51,133,33.5,1
444180,"eery7","m","SE_Ecuador",10.4,138,33.9,1
444181,"6rwm9","f","SE_Ecuador",10.51,135,34,1
444182,"gn94m","m","SE_Ecuador",10.98,133,34.5,1
444183,"04boh","m","SE_Ecuador",10.81,134,34.9,1
444184,"luw3g","m","SE_Ecuador",10.9,134.5,34.9,1
444185,"zbebl","m","SE_Ecuador",10.12,128,35,1
444186,"kz6hp","m","SE_Ecuador",10.38,143,35,1
444187,"jnq5i","m","SE_Ecuador",10.84,133.5,35.7,1
444188,"qfr6u","f","SE_Ecuador",10.31,130,36,1
444189,"bgkif","f","SE_Ecuador",10.04,141,36,1
444190,"ixrdk","f","SE_Ecuador",10.62,139,36.5,1
444191,"qn7u5","f","SE_Ecuador",10.34,143,37,1
444192,"5bgc7","f","SE_Ecuador",10.53,138,37.5,1
444193,"7t9fi","f","SE_Ecuador",10.12,133,37.7,1
444194,"lg6be","m","SE_Ecuador",10.1,140,38,1
444195,"4jim6","f","SE_Ecuador",10.06,146,38,1
444196,"tk41a","f","SE_Ecuador",10.14,145,39,1
444197,"7zprp","f","SE_Ecuador",10.9,118.5,21.8,1
444198,"h190c","f","SE_Ecuador",11.06,NA,16.5,1
444199,"7j7aj","f","SE_Ecuador",11.7,109,18.5,1
444200,"si70s","m","SE_Ecuador",11.65,128,19.4,1
444201,"v29ov","m","SE_Ecuador",11.44,129.5,19.5,1
444202,"6jzoq","m","SE_Ecuador",11.24,120.5,20,1
444203,"0s56f","f","SE_Ecuador",11.95,133,21,1
444204,"dauuu","f","SE_Ecuador",11.58,131,22,1
444205,"vc1el","m","SE_Ecuador",11.56,120,24,1
444206,"ga50f","m","SE_Ecuador",11.9,126,24,1
444207,"lciul","m","SE_Ecuador",11.19,116,24.3,1
444208,"o2vx5","m","SE_Ecuador",11.34,127,25,1
444209,"9y7ud","f","SE_Ecuador",11.4,129,25,1
444210,"y0klu","f","SE_Ecuador",11.26,130,25,1
444211,"oozys","f","SE_Ecuador",11.61,126.5,25.5,1
444212,"04awl","f","SE_Ecuador",11.5,132,26,1
444213,"12fkt","f","SE_Ecuador",11.69,123,26.3,1
444214,"kpzhh","m","SE_Ecuador",11.67,120,26.5,1
444215,"1a2yv","f","SE_Ecuador",11.51,129,26.5,1
444216,"33r8k","m","SE_Ecuador",11.62,127,26.6,1
444217,"hsek1","m","SE_Ecuador",11.95,124,26.7,1
444218,"gs2h5","m","SE_Ecuador",11.02,124,27,1
444219,"vmu2l","m","SE_Ecuador",11.74,119,27.4,1
444220,"jjw5z","m","SE_Ecuador",11.1,127.5,27.5,1
444221,"51nx2","m","SE_Ecuador",11.7,128,27.5,1
444222,"upzg6","m","SE_Ecuador",11.86,115,28,1
444223,"hv4s4","m","SE_Ecuador",11.15,120.5,28,1
444224,"5e4er","m","SE_Ecuador",11.33,123,28,1
444225,"igfhl","m","SE_Ecuador",11.78,128,28,1
444226,"3rbv9","f","SE_Ecuador",11.81,130,28,1
444227,"ueuzu","m","SE_Ecuador",11.95,132,28,1
444228,"x4xz6","f","SE_Ecuador",11.84,130.8,28.4,1
444229,"8omqd","m","SE_Ecuador",11.51,126,28.5,1
444230,"m1cmb","m","SE_Ecuador",11.85,129,28.7,1
444231,"406t7","f","SE_Ecuador",11.33,121,29,1
444232,"p5npt","m","SE_Ecuador",11.83,128,29,1
444233,"6u5gs","m","SE_Ecuador",11.2,128.5,29,1
444234,"ilj06","m","SE_Ecuador",11.12,129,29,1
444235,"49zua","f","SE_Ecuador",11.92,129.5,29,1
444236,"wxozr","m","SE_Ecuador",11.89,131,29,1
444237,"8uzh9","f","SE_Ecuador",11.16,134,29,1
444238,"mt9rx","m","SE_Ecuador",11.57,134,29,1
444239,"ei7lb","m","SE_Ecuador",11.02,128,29.2,1
444240,"iqk08","f","SE_Ecuador",11.03,131,29.3,1
444241,"g5n0t","f","SE_Ecuador",11.18,130.3,29.5,1
444242,"1nelv","f","SE_Ecuador",11.82,131,29.9,1
444243,"mrbj4","m","SE_Ecuador",11.1,127,30,1
444244,"f327g","m","SE_Ecuador",11.64,130,30,1
444245,"14cbn","m","SE_Ecuador",11.35,130,30,1
444246,"vqwzm","m","SE_Ecuador",11.68,134,30,1
444247,"vw5qc","m","SE_Ecuador",11.1,134,30,1
444248,"76w7j","m","SE_Ecuador",11.12,134,30,1
444249,"2he65","m","SE_Ecuador",11.85,135,30,1
444250,"c97qm","f","SE_Ecuador",11.47,138,30,1
444251,"f23fu","f","SE_Ecuador",11.03,134,31,1
444252,"2ptaw","f","SE_Ecuador",11.56,134,31,1
444253,"pcg31","f","SE_Ecuador",11.69,136.3,31,1
444254,"jp18a","f","SE_Ecuador",11.4,140,31,1
444255,"wpjs0","m","SE_Ecuador",11.34,136,31.03,1
444256,"xp86j","m","SE_Ecuador",11.59,143,31.2,1
444257,"9rbx7","f","SE_Ecuador",11.71,128,31.5,1
444258,"oy471","f","SE_Ecuador",11.38,131,31.7,1
444259,"krxgi","m","SE_Ecuador",11.98,124,32,1
444260,"ee1ef","m","SE_Ecuador",11.19,131,32,1
444261,"r9lz7","m","SE_Ecuador",11.48,138,32,1
444262,"p9gg5","f","SE_Ecuador",11.61,139,32,1
444263,"47scs","f","SE_Ecuador",11.04,144,32,1
444264,"ffzi5","m","SE_Ecuador",11.58,144,32.6,1
444265,"najhb","f","SE_Ecuador",11.03,140,32.7,1
444266,"6arcv","f","SE_Ecuador",11.21,134,32.8,1
444267,"g6wtx","m","SE_Ecuador",11.98,133,33,1
444268,"50v8n","m","SE_Ecuador",11.42,134,33,1
444269,"7hjj0","f","SE_Ecuador",11.97,136,33,1
444270,"fwwrd","m","SE_Ecuador",11.36,133.5,33.4,1
444271,"yvk62","f","SE_Ecuador",11.61,133,33.5,1
444272,"99jjn","f","SE_Ecuador",11.78,136,33.9,1
444273,"wiygu","f","SE_Ecuador",11.83,135,34,1
444274,"t1jx1","m","SE_Ecuador",11.05,139,34,1
444275,"kletr","f","SE_Ecuador",11.12,143,34,1
444276,"4wxxh","f","SE_Ecuador",11.56,133.8,34.5,1
444277,"1prxi","m","SE_Ecuador",11.33,138,34.5,1
444278,"w2hh1","m","SE_Ecuador",11.23,144,34.8,1
444279,"qx2rv","f","SE_Ecuador",11.19,130,35,1
444280,"nkver","m","SE_Ecuador",11.82,136,35,1
444281,"7n5a9","f","SE_Ecuador",11.39,141,35,1
444282,"8o98m","f","SE_Ecuador",11.26,142,35,1
444283,"5uyp6","m","SE_Ecuador",11.77,143,35,1
444284,"lomt6","f","SE_Ecuador",11.69,141.5,35.1,1
444285,"v4d0q","m","SE_Ecuador",11.56,130,36,1
444286,"5fftn","m","SE_Ecuador",11.13,137,36,1
444287,"bb6sg","f","SE_Ecuador",11.83,146,36,1
444288,"6315n","f","SE_Ecuador",11.81,141,36.08,1
444289,"yupte","f","SE_Ecuador",11.09,131,37,1
444290,"abl0m","f","SE_Ecuador",11.96,137,37,1
444291,"bgigv","f","SE_Ecuador",11.08,138,37,1
444292,"po0qr","m","SE_Ecuador",11.08,147,37.5,1
444293,"aygve","f","SE_Ecuador",11.61,142.5,37.6,1
444294,"3nxyj","f","SE_Ecuador",11.4,142,38,1
444295,"32l0f","m","SE_Ecuador",11.35,145,38,1
444296,"27l0i","f","SE_Ecuador",11.27,146,38.5,1
444297,"izlzf","f","SE_Ecuador",11.19,152,40,1
444298,"3rt6b","f","SE_Ecuador",11.32,144,42,1
444299,"o3dna","f","SE_Ecuador",11.85,148,42,1
444300,"qtv60","f","SE_Ecuador",11.61,140,43.03,1
444301,"s9lvx","m","SE_Ecuador",11.69,139,44,1
444302,"rrclc","f","SE_Ecuador",11.53,150,51,1
444303,"72x37","m","SE_Ecuador",11.2,127,31.9,1
444304,"uxwdt","f","SE_Ecuador",11.4,131.5,30.2,1
444305,"vvuec","m","SE_Ecuador",11.6,125,30.3,1
444306,"5lb2k","m","SE_Ecuador",12.65,150,19.8,1
444307,"gdgeb","m","SE_Ecuador",12.17,123,21,1
444308,"mkpnb","m","SE_Ecuador",12.06,119,22.5,1
444309,"smvnw","m","SE_Ecuador",12.69,126,22.6,1
444310,"1sesh","m","SE_Ecuador",12.25,129,23,1
444311,"liyak","m","SE_Ecuador",12.11,114,24,1
444312,"e03t6","m","SE_Ecuador",12.96,120,24.5,1
444313,"cf63z","f","SE_Ecuador",12.7,123,25,1
444314,"4vdph","m","SE_Ecuador",12.89,125,25,1
444315,"ic4om","m","SE_Ecuador",12.15,133,25,1
444316,"nle3k","f","SE_Ecuador",12.15,142,25,1
444317,"rcut4","m","SE_Ecuador",12.14,132,26,1
444318,"wavli","m","SE_Ecuador",12.98,131,27,1
444319,"hvig1","m","SE_Ecuador",12.86,136,27,1
444320,"muox7","m","SE_Ecuador",12.51,130,28,1
444321,"v3fpt","f","SE_Ecuador",12.74,123,29,1
444322,"ok7ft","m","SE_Ecuador",12.86,135,29,1
444323,"pz0x8","m","SE_Ecuador",12.28,136,29,1
444324,"nkl2s","m","SE_Ecuador",12.36,131.5,29.4,1
444325,"n4s28","m","SE_Ecuador",12.2,130,29.5,1
444326,"6dxqu","f","SE_Ecuador",12.39,130,30,1
444327,"e98ji","m","SE_Ecuador",12.12,131,30,1
444328,"hn459","m","SE_Ecuador",12.79,133,30,1
444329,"0480y","m","SE_Ecuador",12.21,133,30,1
444330,"f0mxh","f","SE_Ecuador",12.59,136.5,30,1
444331,"5nwzm","m","SE_Ecuador",12.99,140,30,1
444332,"4nea5","f","SE_Ecuador",12.17,138,30.8,1
444333,"beylo","m","SE_Ecuador",12.12,131,31,1
444334,"ylg3t","f","SE_Ecuador",12.08,135,31,1
444335,"9uv3i","m","SE_Ecuador",12.12,151,31,1
444336,"7l06n","m","SE_Ecuador",12.02,134,32,1
444337,"kmis1","f","SE_Ecuador",12.41,142,32,1
444338,"ma1ci","f","SE_Ecuador",12.22,144,32,1
444339,"776zf","m","SE_Ecuador",12.23,133,32.05,1
444340,"08xht","m","SE_Ecuador",12.59,131,32.1,1
444341,"3hyz7","f","SE_Ecuador",12.02,139,33,1
444342,"6npje","m","SE_Ecuador",12.45,134,33.06,1
444343,"qj1cq","f","SE_Ecuador",12.75,131,33.07,1
444344,"yapvv","m","SE_Ecuador",12.06,131,33.5,1
444345,"hy534","m","SE_Ecuador",12.89,134,33.7,1
444346,"or5nl","f","SE_Ecuador",12.29,133,33.9,1
444347,"1bh7g","f","SE_Ecuador",12.5,128,34,1
444348,"fd2dh","f","SE_Ecuador",12.75,136,34,1
444349,"mg6bf","f","SE_Ecuador",12.64,140.9,34,1
444350,"z7f5z","f","SE_Ecuador",12.74,142,34,1
444351,"c0xz2","m","SE_Ecuador",12.39,133,34.5,1
444352,"s54pd","m","SE_Ecuador",12.47,140,35,1
444353,"lunff","m","SE_Ecuador",12.69,140,35,1
444354,"7chvj","f","SE_Ecuador",12.26,144,35,1
444355,"7ku8w","f","SE_Ecuador",12.83,126,35.03,1
444356,"xp318","m","SE_Ecuador",12.33,140,35.2,1
444357,"ux9bm","f","SE_Ecuador",12.97,133.2,35.5,1
444358,"q2w5s","m","SE_Ecuador",12.06,139,35.5,1
444359,"6k4ob","f","SE_Ecuador",12.03,135,35.7,1
444360,"hnjlr","m","SE_Ecuador",12.79,145,36,1
444361,"61ptp","m","SE_Ecuador",12.25,133,37,1
444362,"des4f","f","SE_Ecuador",12.15,140,37.2,1
444363,"hfd4g","m","SE_Ecuador",12.53,143.5,37.5,1
444364,"yjj9t","m","SE_Ecuador",12.84,145,38,1
444365,"m5tqt","f","SE_Ecuador",12.23,142,38.9,1
444366,"jbmr0","f","SE_Ecuador",12.01,136,39,1
444367,"wyozg","f","SE_Ecuador",12.34,144,39,1
444368,"tq252","f","SE_Ecuador",12.94,146,39,1
444369,"f0hnm","f","SE_Ecuador",12.31,137,39.05,1
444370,"zz4jk","f","SE_Ecuador",12.04,141,40,1
444371,"ewzqu","f","SE_Ecuador",12.08,151,40,1
444372,"82g0i","m","SE_Ecuador",12.41,124,40.3,1
444373,"6hnre","f","SE_Ecuador",12.44,141,41,1
444374,"79kjr","m","SE_Ecuador",12.61,143,41,1
444375,"khoto","f","SE_Ecuador",12.54,143,41.6,1
444376,"y5y18","f","SE_Ecuador",12.73,145.9,42.5,1
444377,"d4skm","f","SE_Ecuador",12.84,145.5,43.4,1
444378,"ho584","f","SE_Ecuador",12.79,142,43.5,1
444379,"fvqwf","f","SE_Ecuador",12.27,145,44,1
444380,"6n1pw","f","SE_Ecuador",12.16,149,45,1
444381,"kwz2l","f","SE_Ecuador",12.45,140,64,1
444382,"qn2fl","m","SE_Ecuador",13.22,121,22,1
444383,"isryd","m","SE_Ecuador",13.19,130,25,1
444384,"ok8vf","m","SE_Ecuador",13.77,129,27.7,1
444385,"q4e8c","m","SE_Ecuador",13.08,125,29,1
444386,"toxy8","f","SE_Ecuador",13.37,129,29,1
444387,"5ijj4","m","SE_Ecuador",13.79,136,30,1
444388,"20el5","m","SE_Ecuador",13.55,138,30,1
444389,"axof7","m","SE_Ecuador",13.11,134,30.5,1
444390,"s6t7z","f","SE_Ecuador",13.47,138,31,1
444391,"34edz","m","SE_Ecuador",13.22,127,31.5,1
444392,"xknyp","m","SE_Ecuador",13.83,130,32,1
444393,"8ouha","f","SE_Ecuador",13.31,130.2,32,1
444394,"ldw30","f","SE_Ecuador",13.28,135,32,1
444395,"6tuw4","m","SE_Ecuador",13.28,140,32,1
444396,"x0se5","f","SE_Ecuador",13.82,135,33,1
444397,"44p6a","m","SE_Ecuador",13.12,134,33.3,1
444398,"ucghn","f","SE_Ecuador",13.82,137,34,1
